"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"RP000098429","NINOY AQUINO INTERN, RP","2020-11-22","0.00","83","92","76"
"RP000098429","NINOY AQUINO INTERN, RP","2020-11-23","0.00","82","92",
"RP000098429","NINOY AQUINO INTERN, RP","2020-11-24","0.00","84","92","75"
"RP000098429","NINOY AQUINO INTERN, RP","2020-11-25",,"82","91",
"RP000098429","NINOY AQUINO INTERN, RP","2020-11-26","0.00","84","91","75"
"RP000098429","NINOY AQUINO INTERN, RP","2020-11-27","0.28","81","84","76"
"RP000098429","NINOY AQUINO INTERN, RP","2020-11-28","0.06","82","89","77"
"RP000098429","NINOY AQUINO INTERN, RP","2020-11-29","0.10","79","85",
"RP000098429","NINOY AQUINO INTERN, RP","2020-11-30","0.93","82",,"74"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-01","0.00","83",,"74"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-02",,"82","87","78"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-03","0.00","83","87","78"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-04","0.00","81","84",
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-05","0.00","83","89",
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-06","0.24","84",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-07","0.00","80","83",
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-08","0.24","83","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-09","0.06","82","89",
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-10","0.22","79",,
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-11","0.24","85","92","76"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-12","0.00","84","90","79"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-13","0.00","83",,
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-14","0.00","84","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-15",,"83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-16","0.00","83","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-17","0.00","80","89","75"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-18","0.08","80",,
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-19","1.00","78","82","75"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-20","0.79","81","89","75"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-21","0.06","81","87","77"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-22","0.00","82",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-23",,"84","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-24",,"83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-25",,"83","92","75"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-26",,"80","89",
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-27","0.91","76","77",
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-28",,"83","89","75"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-29",,"83","94",
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-30",,"83","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2020-12-31",,"80","87",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-01","0.00","79","83",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-02",,"81","88","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-03",,"77","84",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-04",,"82","90","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-05","0.02","80","87",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-06","0.02","83","92","73"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-07","0.00","80","87","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-08","0.00","81","87","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-09",,"80","88",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-10",,"79","86",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-11",,"78","84","73"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-12",,"78",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-13",,"78","83","71"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-14",,"81","88","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-15",,"81","86",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-16",,"81","87","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-17","0.00","81","88","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-18","0.00","81","86","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-19","0.04","79","84",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-20",,"78","83",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-21",,"83","89","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-22","0.00","81","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-23","0.49","81","87","72"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-24","0.00","83","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-25","0.00","82",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-26","0.00","81","88","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-27","0.00","79","85",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-28","0.24","80","85",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-29","0.06","80",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-30","0.00","78","86",
"RP000098429","NINOY AQUINO INTERN, RP","2021-01-31",,"78","87","71"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-01",,"80",,"72"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-02",,"80",,"74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-03",,"81","90","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-04",,"82",,"74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-05",,"82","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-06","0.00","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-07",,"83","92","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-08",,"83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-09","0.00","78","84","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-10","0.55","82",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-13",,"78","82",
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-14","0.02","80","87","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-15","0.00","80","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-16",,"81","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-17",,"81","90","72"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-18",,"80","87",
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-19",,"80",,"74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-21",,"75",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-22",,"78","81","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-23",,"82","90","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-24","0.00","84",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-25",,"84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-26",,"84","94","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-27",,"84","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-02-28",,"84","91","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-01",,"84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-02",,"84",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-03",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-04",,"83",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-05",,"84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-06",,"84",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-07",,"83",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-08",,"83","93","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-09",,"82","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-10","0.00","83","92","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-11",,"84","94",
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-12",,"81",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-13","0.14","81","86","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-14","0.00","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-15","0.06","82",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-16","0.45","84","94",
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-17","0.57","86","96","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-18","0.00","86",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-19",,"85","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-20",,"86","95","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-21",,"86","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-22","0.00","85","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-23","0.00","84","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-24",,"84","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-25",,"85","94","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-26",,"85","94","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-27",,"86","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-28",,"87","95","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-29",,"86",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-30",,"87","96","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-03-31",,"86","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-01",,"85","94",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-02",,"85","94",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-03",,"85","95","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-04",,"86","94","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-05","0.02","85",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-06","0.02","85","95",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-07","0.00","84","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-08",,"85","92","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-09",,"84","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-10","0.00","85","93",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-11",,"85","95","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-12",,"85","94","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-13",,"85","92","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-14",,"86",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-15",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-16",,"86",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-17",,"85",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-18",,"85",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-19",,"85",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-20",,"85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-21",,"85","91","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-22",,"85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-23",,"85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-24",,"84","91","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-25",,"85",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-26",,"83","88",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-27",,"83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-28",,"85",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-29",,"86",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-04-30",,"86","96","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-01",,"87","96",
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-02",,"87","96","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-03",,"87","97","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-04","0.00","88","95","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-05",,"88","97","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-06",,"89",,"81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-07",,"87",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-08",,"88",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-09",,"89","97","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-10",,"88",,"82"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-11",,"88","96","83"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-12",,"89",,"82"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-13",,"88","96",
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-14",,"89","97","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-15",,"89","98",
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-16",,"89","97","82"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-17",,"90","98","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-18",,"88","94",
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-19",,"88","95",
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-20",,"89",,"81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-21",,"88","99","83"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-22",,"87","97","82"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-23",,"88","99",
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-24",,"87","98","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-25",,"89","98","82"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-26",,"89","98","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-27","0.00","90","99","83"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-28",,"90","99","83"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-29",,"90","101","83"
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-30",,"88","95",
"RP000098429","NINOY AQUINO INTERN, RP","2021-05-31",,"89","101","82"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-01",,"89","98",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-02","0.06","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-03","1.36","85",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-04","0.00","85",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-05","0.08","87",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-06","0.00","86",,"81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-07",,"85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-08",,"83","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-09","0.00","80","85",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-10","0.43","84","95","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-11","0.39","83","93",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-12","0.35","84","93","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-13","0.00","84","93",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-14","0.33","85","91","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-15","0.00","85","90","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-16",,"86","93","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-17",,"87","93","82"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-18",,"87","92","82"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-19","0.00","86","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-20","0.02","85","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-21","0.04","82","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-22","0.02","83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-23","0.22","84","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-24","0.33","85","91","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-25","0.00","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-26","0.10","86","92","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-27","0.00","86","95","82"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-28",,"83","95",
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-29",,"85","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-06-30",,"87","92","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-01",,"86","94",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-02",,"85","92","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-03",,"81","86",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-04",,"83","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-05",,"83",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-06",,"82","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-07",,"87","95","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-08","0.00","87","94","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-09",,"86","91","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-10",,"84","92","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-11",,"86",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-12",,"87","93","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-13",,"85","93",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-14",,"84","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-15",,"82","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-16",,"84",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-17","0.00","84","88","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-18","0.00","83","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-19","0.14","81","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-20","0.53","81","88",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-21","0.87","78",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-22","3.29","78","85","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-23","4.96","80","85","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-24","3.11","78","82",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-25","2.01","81",,"69"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-26","0.37","85","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-27","0.12","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-28","1.48","80","85","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-29","1.38","81","84",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-30","0.16","84","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-07-31","0.16","85","90","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-01","0.00","86","92","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-02",,"85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-03","0.16","86",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-04","0.00","86","92","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-05",,"85",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-06","0.12","85",,"81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-07","0.00","86",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-08",,"85","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-09",,"84","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-10",,"82","88","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-11","0.18","83","88","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-12","0.00","85","90","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-13",,"86","97",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-14","0.00","83","95",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-15","0.10","81","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-16","0.04","86","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-17","0.00","85","92","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-18","0.00","84","94",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-19","0.39","83","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-20","0.28","84",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-21","0.00","83",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-22","0.00","83",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-23","0.79","83","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-24","0.55","80","86",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-25","0.31","83","91","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-26","0.00","82","88",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-27","0.04","84","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-28","0.02","84","90","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-29","0.02","83","93",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-30","0.02","83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-08-31","0.20","85","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-01","0.00","82","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-02","1.56","83","90","73"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-03","0.00","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-04","0.14","84",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-05","0.02","84","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-06","0.00","82","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-07","0.47","81","86",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-08","1.20","78",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-09","2.34","83","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-10","0.00","80","88",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-11","0.71","80",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-12","0.20","80","88","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-13","0.24","84","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-14","0.02","86","96","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-15","0.00","85",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-16","0.00","82","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-17","0.83","85","92","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-18","0.00","86","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-19","0.02","80","83",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-20","0.16","82","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-21","0.12","86","93","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-22","0.00","87","93","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-23",,"87","94",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-24",,"86","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-25","0.00","85",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-26","0.00","86","93",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-27","0.18","84",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-28","0.00","85","92","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-29",,"85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-09-30","0.89","84","89","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-01","0.00","85","90","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-02","0.04","84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-03","0.43","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-04","0.51","81","88","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-05","0.30","80","85","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-06","0.45","83",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-07","0.00","84","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-08","0.00","85","89","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-09","0.00","84","90","81"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-10","0.00","84",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-11","0.63","84","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-12",,"82",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-13",,"82",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-14",,"82","87","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-15",,"83","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-16","0.16","86",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-17","0.00","84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-18","0.00","81","86",
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-19","0.00","85","93","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-20",,"84",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-21","0.00","83","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-22","0.14","84","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-23","0.00","82",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-24","0.16","80","84","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-25","0.02","79","83",
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-26","1.54","83","92","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-27","0.02","84","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-28","0.00","83",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-29","0.00","85","93","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-30",,"84","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-10-31",,"84","93","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-01","0.04","83","93","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-02","0.00","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-03",,"86",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-04",,"86","94","80"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-05",,"85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-06",,"86","94","79"
